,id,sentence,difficulty,words_no,n_diff,char_no,avg_wordLength,stopwords_no,DET,NOUN,ADJ,VERB,ADP,PUNCT,CCONJ,ADV,num_words_before_first_verb,PRON,AUX,MISC,SCONJ,PROPN,LOC,NUM,PER,X,ORG,SYM,SPACE,INTJ,word,word_diff,avg_word_diff,word_freq,avg_word_freq,readability
2448,2448,L'écriture semble être devenue la reconversion professionnelle à la mode dans le milieu du grand banditisme.,B2,16,4,108,5.8125,8.0,4.0,5.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""L'"", 'écriture', 'semble', 'être', 'devenue', 'la', 'reconversion', 'professionnelle', 'à', 'la', 'mode', 'dans', 'le', 'milieu', 'du', 'grand', 'banditisme']","[1, 0.08, 0.0, 0.0, 0.04, 0.0, 1, 0.08, 0.0, 0.0, 0.03, 0.0, 0.0, 0.02, 0.0, 0.0, 1, 1]",0.2361111111111111,"[0, 8.2, 10.71, 13.36, 9.07, 15.23, 0, 8.12, 15.08, 15.23, 9.27, 14.07, 15.33, 9.89, 13.95, 11.53, 0]",9.943529411764706,58.28
2449,2449,Vous avez une voiture mais vous l'utilisez peu ?,A2,9,2,48,4.444444444444445,4.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Vous', 'avez', 'une', 'voiture', 'mais', 'vous', ""l'"", 'utilisez', 'peu']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0.08, 0.0, 1]",0.20800000000000002,"[15.16, 13.06, 14.66, 11.59, 14.15, 15.16, 0, 8.19, 12.63]",11.622222222222222,88.48
2450,2450,"L'effet autocuiseur Si sept millions de citadins rêvent de refaire leur vie aux champs, tous ne passent pourtant pas à l'acte.",C1,21,5,126,5.0476190476190474,9.0,3.0,5.0,3.0,3.0,4.0,2.0,0.0,3.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""L'"", 'effet', 'autocuiseur', 'Si', 'millions', 'de', 'citadins', 'rêvent', 'de', 'refaire', 'leur', 'vie', 'aux', 'champs', 'tous', 'ne', 'passent', 'pourtant', 'pas', 'à', ""l'"", 'acte']","[1, 0.01, 1, 0.0, 0.01, 0.0, 1, 1, 0.0, 0.04, 0.0, 0.0, 0.0, 0.07, 1, 0.0, 0.0, 0.05, 0.01, 0.0, 0.0, 1, 0.03, 1]",0.30083333333333334,"[0, 10.31, 0, 14.01, 10.27, 15.79, 0, 0, 15.79, 8.86, 12.21, 12.49, 12.25, 8.29, 12.74, 14.87, 8.71, 9.95, 15.43, 15.08, 0, 9.14]",9.37227272727273,82.65
2452,2452,Il est assez calme.,A1,4,1,19,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Il', 'est', 'assez', 'calme']","[0.0, 0.0, 0.0, 0.01, 1]",0.202,"[15.06, 15.6, 11.64, 10.56]",13.215,107.26
2453,2453,"J'ai pris du poisson avec du riz, et mon frère a choisi un simple steak-frites",A2,15,2,78,4.266666666666667,7.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""J'"", 'ai', 'pris', 'du', 'poisson', 'avec', 'du', 'riz', 'et', 'mon', 'frère', 'a', 'choisi', 'un', 'simple', 'frites']","[1, 0.0, 0.0, 0.0, 0.03, 0.0, 0.0, 0.07, 1, 0.0, 0.0, 0.0, 0.0, 0.02, 0.0, 0.01, 0.09]",0.13058823529411764,"[0, 14.56, 11.62, 13.95, 9.43, 13.89, 13.95, 8.37, 15.08, 13.85, 11.31, 14.96, 9.87, 15.14, 10.47, 7.99]",11.527500000000002,103.46
2455,2455,Nous sommes normalement à un moment de l'année où ce genre de phénomènes est en train de diminuer,A2,18,2,97,4.444444444444445,9.0,3.0,5.0,0.0,1.0,5.0,0.0,0.0,1.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Nous', 'sommes', 'normalement', 'à', 'un', 'moment', 'de', ""l'"", 'année', 'où', 'ce', 'genre', 'de', 'phénomènes', 'est', 'en', 'train', 'de', 'diminuer']","[0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.0, 1, 0.01, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 1]",0.16105263157894736,"[14.06, 11.59, 8.68, 15.08, 15.14, 11.75, 15.79, 0, 10.62, 13.23, 14.59, 11.31, 15.79, 0, 15.6, 14.74, 11.17, 15.79, 0]",11.312105263157894,78.33
2456,2456,J'ai hâte !,A1,3,1,11,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""J'"", 'ai', 'hâte']","[1, 0.0, 0.04, 1]",0.51,"[0, 14.56, 9.04]",7.866666666666667,131.37
2457,2457,Il agite son petit nez rose quand il me voit Ma grand-mère fait des gâteaux tous les jours,A2,18,2,90,4.055555555555555,8.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Il', 'agite', 'son', 'petit', 'nez', 'rose', 'quand', 'il', 'me', 'voit', 'Ma', 'grand-mère', 'fait', 'des', 'gâteaux', 'tous', 'les', 'jours']","[0.0, 1, 0.0, 0.0, 0.02, 0.02, 0.0, 0.0, 0.0, 0.01, 0.0, 1, 0.0, 0.0, 0.08, 0.0, 0.0, 0.0]",0.11833333333333333,"[15.06, 0, 13.13, 11.99, 9.81, 9.67, 13.15, 15.06, 14.03, 10.62, 13.33, 0, 13.71, 14.3, 8.2, 12.74, 14.77, 11.53]",11.172222222222224,100.41
2458,2458,"Un néant à l'égard de l'infini, un tout à l'égard du néant, un milieu entre rien et tout, infiniment éloigné de comprendre les extrêmes."" Notre Pascal est celui de l'homme situé entre deux infinis, mélange de folie et de sagesse.",C2,40,6,229,4.75,19.0,9.0,13.0,0.0,4.0,10.0,7.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"['Un', 'néant', 'à', ""l'"", 'égard', 'de', ""l'"", 'infini', 'un', 'tout', 'à', ""l'"", 'égard', 'du', 'néant', 'un', 'milieu', 'entre', 'rien', 'et', 'tout', 'infiniment', 'éloigné', 'de', 'comprendre', 'les', 'extrêmes', '""', 'Notre', 'Pascal', 'est', 'celui', 'de', ""l'"", 'homme', 'situé', 'entre', 'infinis', 'mélange', 'de', 'folie', 'et', 'de', 'sagesse']","[0.0, 0.19, 0.0, 1, 0.15, 0.0, 1, 0.16, 1, 0.0, 0.0, 0.0, 1, 0.15, 0.0, 0.19, 1, 0.0, 0.02, 0.0, 0.0, 0.0, 0.0, 1, 0.12, 0.12, 0.0, 0.01, 0.0, 1, 1, 1, 0.0, 1, 0.0, 0.0, 0.0, 1, 0.0, 1, 0.0, 1, 1, 0.08, 0.0, 0.03, 0.0, 0.0, 0.09, 1]",0.3262,"[15.14, 7.05, 15.08, 0, 7.43, 15.79, 0, 7.3, 15.14, 13.88, 15.08, 0, 7.43, 13.95, 7.05, 15.14, 9.89, 11.75, 13.22, 15.08, 13.88, 7.69, 7.66, 15.79, 10.48, 14.77, 0, 0, 12.57, 0, 15.6, 10.99, 15.79, 0, 12.23, 0, 11.75, 0, 8.24, 15.79, 9.27, 15.08, 15.79, 8.05]",9.700454545454546,76.3
2459,2459,"Dans ma famille, on adore goûter les spécialités locales alors on a tout essayé, de la choucroute à la tarte flambée en passant par les kouglofs",B1,26,3,144,4.576923076923077,14.0,5.0,5.0,2.0,4.0,5.0,2.0,0.0,2.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Dans', 'ma', 'famille', 'on', 'adore', 'goûter', 'les', 'spécialités', 'locales', 'alors', 'on', 'a', 'tout', 'essayé', 'de', 'la', 'choucroute', 'à', 'la', 'tarte', 'flambée', 'en', 'passant', 'par', 'les', 'kouglofs']","[0.0, 0.0, 0.0, 1, 0.0, 0.01, 0.07, 0.0, 1, 0.19, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 1, 0.0, 0.0, 0.06, 1, 0.0, 0.07, 0.0, 0.0, 1]",0.22857142857142856,"[14.07, 13.33, 11.63, 14.67, 10.63, 8.33, 14.77, 0, 7.1, 13.06, 14.67, 14.96, 13.88, 10.73, 15.79, 15.23, 0, 15.08, 15.23, 8.44, 0, 14.74, 8.31, 13.01, 14.77, 0]",10.862692307692306,77.57
2460,2460,Je suis nouveau ici.,A1,4,1,20,4.25,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', 'suis', 'nouveau', 'ici']","[0.0, 0.0, 0.0, 0.0, 1]",0.2,"[15.78, 13.93, 11.41, 13.35]",13.617500000000001,107.26
2461,2461,"Oui, je me doute.",A1,4,1,17,3.5,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['je', 'me', 'doute']","[1, 0.0, 0.0, 0.01, 1]",0.40199999999999997,"[15.78, 14.03, 10.52]",13.443333333333333,129.34
2462,2462,"Florian Kirchner, chargé du programme espèces de l'ONG, rappelle les nombreux enjeux et défis qui attendent notre pays, mais aussi le monde, en matière de conservation et de protection faunistique et floristique.",C1,32,5,212,5.65625,15.0,4.0,10.0,3.0,3.0,5.0,5.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"['chargé', 'du', 'programme', 'espèces', 'de', ""l'"", 'ONG', 'rappelle', 'les', 'nombreux', 'enjeux', 'et', 'défis', 'qui', 'attendent', 'notre', 'pays', 'mais', 'aussi', 'le', 'monde', 'en', 'matière', 'de', 'conservation', 'et', 'de', 'protection', 'faunistique', 'et', 'floristique']","[1, 0.05, 0.0, 0.02, 0.09, 0.0, 1, 1, 1, 0.01, 0.0, 0.04, 1, 0.0, 1, 0.0, 0.04, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.06, 0.0, 1, 0.0, 0.0, 0.03, 1, 0.0, 1, 1]",0.3427777777777778,"[8.78, 13.95, 9.61, 8.08, 15.79, 0, 0, 10.21, 14.77, 8.96, 0, 15.08, 0, 14.17, 9.04, 12.57, 10.77, 14.15, 12.81, 15.33, 12.37, 14.74, 8.49, 15.79, 0, 15.08, 15.79, 9.12, 0, 15.08, 0]",9.694516129032259,56.76
2463,2463,"En Allemagne, par exemple, on n'a pas cours l'après-midi, tandis que nous restons au collège jusqu'à 17 heures.",B1,18,3,111,5.222222222222222,6.0,1.0,5.0,0.0,2.0,5.0,4.0,0.0,3.0,9.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"['En', 'par', 'exemple', 'on', ""n'"", 'a', 'pas', 'cours', ""l'"", 'après-midi', 'tandis', 'que', 'nous', 'restons', 'au', 'collège', ""jusqu'"", 'à', 'heures']","[0.0, 1, 0.0, 0.02, 1, 0.0, 1, 0.0, 0.0, 0.0, 1, 1, 1, 0.07, 0.0, 0.0, 0.09, 0.0, 0.07, 1, 0.0, 0.0, 1]",0.358695652173913,"[14.74, 13.01, 9.82, 14.67, 0, 14.96, 15.43, 10.76, 0, 0, 8.35, 15.29, 14.06, 8.1, 13.77, 8.25, 0, 15.08, 11.23]",9.869473684210528,78.33
2464,2464,Comment vas-tu ?,A1,3,1,16,4.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Comment', 'vas', '?']","[0.0, 0.0, 1, 1]",0.5,"[13.02, 12.08, 0]",8.366666666666667,57.77
2465,2465,Des enfants en choeur : Des petits pois avec de la salade !,A2,13,2,59,3.6153846153846154,4.0,3.0,4.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Des', 'enfants', 'en', 'choeur', 'Des', 'petits', 'pois', 'avec', 'de', 'la', 'salade']","[0.0, 0.0, 0.0, 1, 1, 0.0, 0.01, 0.15, 0.0, 0.0, 0.0, 0.06, 1]",0.24769230769230768,"[14.3, 11.58, 14.74, 0, 14.3, 10.26, 7.43, 13.89, 15.79, 15.23, 8.42]",11.449090909090911,100.16
2466,2466,"Non, dit l'un de ces messieurs, nous vous demandons si vous n'aimez pas tendrement le roi des Bulgares.",B1,18,3,103,4.777777777777778,10.0,3.0,3.0,0.0,3.0,2.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Non', 'dit', ""l'"", 'un', 'de', 'ces', 'messieurs', 'nous', 'vous', 'demandons', 'si', 'vous', ""n'"", 'aimez', 'pas', 'tendrement', 'le', 'roi', 'des', 'Bulgares']","[0.0, 1, 0.0, 1, 0.0, 0.0, 0.0, 0.01, 1, 0.0, 0.0, 0.1, 0.0, 0.0, 1, 0.02, 0.0, 1, 0.0, 0.01, 0.0, 1, 1]",0.3104347826086956,"[13.91, 13.31, 0, 15.14, 15.79, 12.72, 10.38, 14.06, 15.16, 7.86, 14.01, 15.16, 0, 9.67, 15.43, 0, 15.33, 10.37, 14.3, 0]",10.63,85.69
2467,2467,"Le régiment était composé de deux mille hommes ; cela lui composa quatre mille coups de baguette, qui, depuis la nuque du cou jusqu'au cul, lui découvrirent les muscles et les nerfs.",B2,32,4,182,4.71875,16.0,4.0,9.0,0.0,3.0,6.0,5.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'régiment', 'était', 'composé', 'de', 'hommes', 'cela', 'lui', 'composa', 'coups', 'de', 'baguette', 'qui', 'depuis', 'la', 'nuque', 'du', 'cou', ""jusqu'"", 'au', 'cul', 'lui', 'découvrirent', 'les', 'muscles', 'et', 'les', 'nerfs']","[0.0, 0.14, 0.0, 0.14, 0.0, 0.0, 1, 0.0, 0.0, 1, 0.02, 0.0, 0.18, 1, 0.0, 1, 0.0, 0.0, 0.15, 0.0, 0.03, 1, 0.0, 0.01, 1, 0.0, 1, 0.0, 0.1, 0.0, 0.0, 0.07, 1]",0.2678787878787879,"[15.33, 7.52, 13.65, 7.47, 15.79, 11.35, 11.92, 13.3, 0, 9.87, 15.79, 7.17, 14.17, 12.12, 15.23, 7.38, 13.95, 9.37, 0, 13.77, 10.47, 13.3, 0, 14.77, 7.96, 15.08, 14.77, 8.34]",10.708571428571426,72.5
2468,2468,"Si les centaines de millions d'affamés de la planète sont inacceptables, la situation alimentaire internationale donne pourtant, selon les spécialistes, "" des signes lents mais tangibles d'amélioration"".",C1,27,5,203,6.555555555555555,10.0,5.0,9.0,4.0,1.0,5.0,6.0,1.0,1.0,18.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Si', 'les', 'centaines', 'de', 'millions', ""d'"", 'affamés', 'de', 'la', 'planète', 'sont', 'inacceptables', 'la', 'situation', 'alimentaire', 'internationale', 'donne', 'pourtant', 'selon', 'les', 'spécialistes', 'des', 'signes', 'lents', 'mais', 'tangibles', ""d'"", 'amélioration', '""', '.']","[0.0, 0.0, 0.04, 0.0, 0.01, 1, 0.18, 0.0, 0.0, 0.02, 0.0, 1, 1, 0.0, 0.01, 0.12, 0.14, 0.0, 0.01, 1, 0.01, 0.0, 1, 1, 1, 0.0, 0.05, 1, 0.0, 1, 1, 1, 1, 1]",0.3997058823529412,"[14.01, 14.77, 8.82, 15.79, 10.27, 0, 7.13, 15.79, 15.23, 9.6, 13.16, 0, 15.23, 10.23, 7.66, 7.46, 11.05, 9.95, 10.07, 14.77, 0, 14.3, 8.72, 0, 14.15, 0, 0, 0, 0, 0]",8.272,33.41
2469,2469,Il était juste un peu curieux.,A2,6,2,30,4.166666666666667,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Il', 'était', 'juste', 'un', 'peu', 'curieux']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.05, 1]",0.15,"[15.06, 13.65, 12.9, 15.14, 12.63, 8.79]",13.02833333333333,112.59
2470,2470,"Ma chère Sonia, Je suis bien arrivée à Londres pour ma dernière année d'études de marketing à l'université.",B1,18,3,107,5.0,6.0,3.0,5.0,2.0,1.0,5.0,2.0,0.0,1.0,8.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Ma', 'chère', 'Je', 'suis', 'bien', 'arrivée', 'à', 'Londres', 'pour', 'ma', 'dernière', 'année', ""d'"", 'études', 'de', 'marketing', 'à', ""l'"", 'université']","[0.0, 0.02, 1, 0.0, 0.0, 0.0, 0.01, 0.0, 0.02, 0.0, 0.0, 0.0, 0.01, 1, 0.04, 0.0, 0.19, 0.0, 1, 0.02, 1]",0.20523809523809527,"[13.33, 9.69, 15.78, 13.93, 14.03, 10.04, 15.08, 9.47, 14.57, 13.33, 11.33, 10.62, 0, 8.97, 15.79, 7.08, 15.08, 0, 9.54]",10.929473684210528,63.61
2471,2471,Plusieurs pays ont commencé à appliquer les principes d'une gestion intelligente d'une ressource longtemps considérée comme inépuisable.,B2,17,4,136,7.0588235294117645,5.0,4.0,3.0,2.0,3.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Plusieurs', 'pays', 'ont', 'commencé', 'à', 'appliquer', 'les', 'principes', ""d'"", 'une', 'gestion', 'intelligente', ""d'"", 'une', 'longtemps', 'considérée', 'comme', 'inépuisable']","[0.01, 0.0, 0.0, 0.01, 0.0, 0.16, 0.0, 0.1, 1, 0.0, 0.14, 0.04, 1, 0.0, 0.0, 1, 0.0, 1, 1]",0.28736842105263155,"[10.11, 10.77, 12.9, 10.46, 15.08, 7.3, 14.77, 7.85, 0, 14.66, 7.45, 8.84, 0, 14.66, 11.23, 0, 13.52, 0]",8.866666666666667,49.91
2472,2472,Il faudra bien que quelqu'un aide le petit à le faire.,A2,11,2,54,4.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Il', 'faudra', 'bien', 'que', ""quelqu'"", 'un', 'aide', 'le', 'petit', 'à', 'le', 'faire']","[0.0, 0.02, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1]",0.1553846153846154,"[15.06, 9.72, 14.03, 15.29, 0, 15.14, 11.32, 15.33, 11.99, 15.08, 15.33, 13.62]",12.659166666666666,100.16
2473,2473,Le chaufffeur de bus est en retard.,A1,7,1,35,4.142857142857143,3.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'chaufffeur', 'de', 'bus', 'est', 'en', 'retard']","[0.0, 1, 0.0, 0.02, 0.0, 0.0, 0.01, 1]",0.25375000000000003,"[15.33, 0, 15.79, 9.56, 15.6, 14.74, 10.44]",11.637142857142857,104.22
2474,2474,Je ne vois aucune contradiction entre la promotion des langues régionales et la défense du français,C2,16,6,99,5.25,7.0,3.0,5.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Je', 'ne', 'vois', 'aucune', 'contradiction', 'entre', 'la', 'promotion', 'des', 'langues', 'régionales', 'et', 'la', 'défense', 'du', 'français']","[0.0, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.07, 0.0, 0.13, 1, 0.0, 0.0, 0.02, 0.0, 0.03]",0.140625,"[15.78, 14.87, 12.02, 11.22, 0, 11.75, 15.23, 8.41, 14.3, 7.6, 0, 15.08, 15.23, 9.72, 13.95, 9.38]",10.908749999999998,73.0
2475,2475,"Le poids croissant du Japon, l'émergence des nouveaux pays industrialisés (NPI) et, surtout, la montée en puissance spectaculaire de la Chine rappellent des réalités beaucoup plus anciennes qu'une hiérarchie économique entre les Occidentaux et le reste du Monde.",C2,38,6,262,5.921052631578948,14.0,7.0,9.0,5.0,3.0,7.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Le', 'poids', 'croissant', 'du', ""l'"", 'émergence', 'des', 'nouveaux', 'pays', 'industrialisés', 'NPI', 'et', 'surtout', 'la', 'montée', 'en', 'puissance', 'spectaculaire', 'de', 'la', 'rappellent', 'des', 'réalités', 'beaucoup', 'plus', 'anciennes', ""qu'"", 'une', 'hiérarchie', 'économique', 'entre', 'les', 'Occidentaux', 'et', 'le', 'reste', 'du']","[0.0, 0.03, 1, 0.0, 1, 1, 1, 0.0, 0.02, 0.0, 1, 1, 1, 1, 0.0, 1, 0.01, 1, 0.0, 0.1, 0.0, 0.04, 0.18, 0.0, 0.0, 1, 0.0, 1, 0.0, 0.0, 0.13, 1, 0.0, 1, 0.15, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 1]",0.3874418604651163,"[15.33, 9.25, 0, 13.95, 0, 0, 14.3, 9.55, 10.77, 0, 0, 15.08, 10.42, 15.23, 7.95, 14.74, 8.98, 7.14, 15.79, 15.23, 0, 14.3, 0, 12.11, 13.85, 7.6, 0, 14.66, 0, 7.41, 11.75, 14.77, 0, 15.08, 15.33, 11.77, 13.95]",9.088918918918916,43.31
2476,2476,Il ne dit jamais rien qui puisse nous affecter outre mesure dans nos estimes de soi.,C1,16,5,84,4.3125,8.0,1.0,2.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Il', 'ne', 'dit', 'jamais', 'rien', 'qui', 'puisse', 'nous', 'affecter', 'outre', 'mesure', 'dans', 'nos', 'estimes', 'de', 'soi']","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.19, 0.13, 0.04, 0.0, 0.0, 1, 0.0, 0.05, 1]",0.14235294117647057,"[15.06, 14.87, 13.31, 12.84, 13.22, 14.17, 10.34, 14.06, 7.08, 7.63, 8.95, 14.07, 11.84, 0, 15.79, 8.79]",11.376249999999999,95.08
2477,2477,Il arrive bientôt.,A1,3,1,18,5.333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Il', 'arrive', 'bientôt']","[0.0, 0.0, 0.0, 1]",0.25,"[15.06, 11.78, 10.76]",12.533333333333333,78.84
2478,2478,"En effet, même si vous ne souhaitez pas acheter quelque chose, il est toujours intéressant de passer du temps dans les centres commerciaux",B1,23,3,140,5.130434782608695,12.0,2.0,5.0,2.0,3.0,4.0,2.0,0.0,3.0,8.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['En', 'effet', 'même', 'si', 'vous', 'ne', 'souhaitez', 'pas', 'acheter', 'quelque', 'chose', 'il', 'est', 'toujours', 'intéressant', 'de', 'passer', 'du', 'temps', 'dans', 'les', 'centres', 'commerciaux']","[0.0, 0.01, 1, 1, 0.0, 0.0, 0.0, 0.12, 0.0, 0.01, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18, 1]",0.2128,"[14.74, 10.31, 0, 14.01, 15.16, 14.87, 7.72, 15.43, 10.34, 12.62, 12.95, 15.06, 15.6, 12.6, 0, 15.79, 11.5, 13.95, 12.62, 14.07, 14.77, 7.11, 0]",11.357391304347825,73.26
2479,2479,"Du haut de la Tour Eiffel, on peut voir les principaux monuments de Paris",B1,14,3,73,4.285714285714286,6.0,2.0,3.0,1.0,2.0,3.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['Du', 'haut', 'de', 'la', 'Tour', 'on', 'peut', 'voir', 'les', 'principaux', 'monuments', 'de']","[0.0, 0.01, 0.0, 0.0, 0.01, 1, 0.0, 0.0, 0.0, 0.0, 0.18, 1, 0.0]",0.16923076923076924,"[13.95, 10.5, 15.79, 15.23, 10.64, 14.67, 12.73, 12.8, 14.77, 7.15, 0, 15.79]",12.001666666666665,89.75
2480,2480,C'est en Italie que les deux mots sont le plus souvent associés.,A2,12,2,64,4.416666666666667,8.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""C'"", 'est', 'en', 'que', 'les', 'mots', 'sont', 'le', 'plus', 'souvent', 'associés']","[1, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.01, 0.07, 1]",0.17416666666666666,"[0, 15.6, 14.74, 15.29, 14.77, 10.19, 13.16, 15.33, 13.85, 10.38, 8.25]",11.959999999999997,99.14
2481,2481,"Quand le G20 du 15 avril décide le moratoire, c'est la première fois que la Chine acceptait, dans un cadre multilatéral, de participer à un moratoire.",B2,26,4,150,4.8076923076923075,12.0,6.0,6.0,2.0,3.0,4.0,4.0,0.0,0.0,7.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,"['Quand', 'le', 'G20', 'du', 'avril', 'décide', 'le', 'moratoire', ""c'"", 'est', 'la', 'première', 'fois', 'que', 'la', 'acceptait', 'dans', 'un', 'cadre', 'multilatéral', 'de', 'participer', 'à', 'un', 'moratoire']","[0.0, 0.0, 1, 0.0, 0.08, 0.05, 0.0, 1, 1, 1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1, 1, 0.0, 0.0, 0.09, 1, 1, 0.0, 0.06, 0.0, 0.0, 1, 1]",0.3544827586206896,"[13.15, 15.33, 0, 13.95, 8.22, 8.77, 15.33, 0, 0, 15.6, 15.23, 11.14, 12.45, 15.29, 15.23, 0, 14.07, 15.14, 8.06, 0, 15.79, 8.47, 15.08, 15.14, 0]",10.0576,62.85
